번호,제조사,제품명,가격,세부스펙,이미지,상품주소
21,ASUS,ASUS ProArt B850-CREATOR WIFI NEO 인텍앤컴퍼니,"368,610","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 14+2+1페이즈 / 80A / Vcore출력합계 : 1120 / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / XMP / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x8) : 1개 / PCIex16(at x4) : 1개 / PCIex1 : 1개 / [저장장치] SATA3 : 4개 / M.2 : 3개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / Type-C / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 6개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Realtek / 5Gbps / RJ-45 : 2개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek RTL8922AE / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/533/663/122/497f045e04cc436484ef35f54c7ccf26.jpeg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=122663533&cate=112751
22,ASUS,ASUS ROG CROSSHAIR X870E APEX 대원씨티에스,"833,490","AMD(소켓AM5) / AMD X870E / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 18+2+2페이즈 / 페이즈당110A / Vcore출력합계 : 1980A / [메모리] 8200MHz (PC5-65600) / 2개 / 메모리 용량 : 최대 128GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 , PCIe3.0 / PCIex16 : 2개 (동시사용시 at x8) / PCIex4 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 5개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , DIMM.2 , PCIe 레인공유 / [후면단자] HDMI / Type-C / USB4 40Gbps / USB3.x 10Gbps / USB3.x 5Gbps / RJ-45 / S/PDIF / 오디오잭 / PS/2 / BIOS플래시백 / 클리어CMOS / USB A타입 : 7개 / USB C타입 : 3개 / [랜/오디오] 유선랜 칩셋 : Realtek / 5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC4082 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 5개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , 온도 센서 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/088/019/093/e1843e702380436c912e3182ab3abb3f.jpg?shrink=130:130&_v=20260921080455,https://prod.danawa.com/info/?pcode=93019088&cate=112751
23,ASUS,ASUS TUF Gaming B650EM-E WIFI STCOM,"189,000","AMD(소켓AM5) / AMD B650 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 8+2+1페이즈 / 페이즈당80A / Vcore출력합계 : 640A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 / [후면단자] HDMI / DP / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / BIOS플래시백 / USB A타입 : 7개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/218/421/095/ef86b8c4b993436387791728f4019600.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=95421218&cate=112751
24,ASUS,ASUS TUF Gaming B850-PLUS WIFI STCOM,"317,750","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 14+2+1페이즈 / 80A / Vcore출력합계 : 1120 / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / XMP / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / PCIex1 : 2개 / [저장장치] SATA3 : 4개 / M.2 : 3개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 9개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB4 헤더 , USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/083/884/073/b526340878d047f89874a46c394b3e50.jpg?shrink=130:130&_v=20260921110333,https://prod.danawa.com/info/?pcode=73884083&cate=112751
25,ASUS,ASUS ROG CROSSHAIR X870E DARK HERO 대원씨티에스,"1,050,180","AMD(소켓AM5) / AMD X870E / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 20+2+2페이즈 / 페이즈당110A / Vcore출력합계 : 2200A / [메모리] 8600MHz (PC5-68800) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 / PCIex16 : 2개 (동시사용시 at x8) / [저장장치] M.2 : 5개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , USB4 레인공유 / [후면단자] HDMI / Type-C / USB4 40Gbps / USB3.x 10Gbps / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 6개 / USB C타입 : 5개 / [랜/오디오] 유선랜 칩셋 : Realtek / 10Gbps, 5Gbps / RJ-45 : 2개 / 듀얼LAN / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC4082 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 프론트오디오AAFP 헤더 , S/PDIF OUT 헤더 , 온도 센서 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/463/989/104/9c9c2f28b13d486b8d00fac8c8e2a9da.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=104989463&cate=112751
26,ASUS,ASUS TUF Gaming B650EM-E WIFI 인텍앤컴퍼니,"182,430","AMD(소켓AM5) / AMD B650 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 8+2+1페이즈 / 페이즈당80A / Vcore출력합계 : 640A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 / [후면단자] HDMI / DP / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / BIOS플래시백 / USB A타입 : 7개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/756/893/099/8f45c51701574a328e13f990524e7ead.jpg?shrink=130:130&_v=20260920080524,https://prod.danawa.com/info/?pcode=99893756&cate=112751
27,ASUS,ASUS ProArt X870E-CREATOR WIFI STCOM,"768,000","AMD(소켓AM5) / AMD X870E / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+2+2페이즈 / 페이즈당80A / Vcore출력합계 : 1280A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 192GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 4개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / [후면단자] HDMI / Type-C / USB4 40Gbps / USB3.x 20Gbps / USB3.x 10Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 8개 / USB C타입 : 3개 / [랜/오디오] 유선랜 칩셋 : Marvell AQtion, Intel / 10Gbps, 2.5Gbps / RJ-45 : 2개 / 듀얼LAN / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek S1220A / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 5개 / I/O 헤더 : TPM 헤더 , 디버그LED , 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 , 온도 센서 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/132/694/067/25b8e5954f7442d6a7590e657ee49112.jpg?shrink=130:130&_v=20260921085836,https://prod.danawa.com/info/?pcode=67694132&cate=112751
28,ASUS,ASUS PRIME B650M-A II 대원씨티에스,"129,810","AMD(소켓AM5) / AMD B650 / DDR5 / VGA 연결 : PCIe4.0 x16 / M-ATX (24.4x24.4cm) / [메모리] 6400MHz (PC5-51200) / 4개 / 메모리 용량 : 최대 128GB / EXPO / [확장슬롯] PCIe버전 : PCIe4.0 / PCIex16 : 1개 / PCIex16(at x1) : 2개 / [저장장치] M.2 : 2개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / D-SUB / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 8개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : TPM 헤더 / [특징] UEFI 닫기",https://img.danuri.io/catalog-image/519/691/019/dfcfd3ee75ef438cb3434ca88a392e22.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=19691519&cate=112751
29,ASUS,ASUS TUF Gaming X870-PLUS WIFI 인텍앤컴퍼니,"330,850","AMD(소켓AM5) / AMD X870 / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+2+1페이즈 / 페이즈당80A / Vcore출력합계 : 1280A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 192GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] M.2 : 4개 / SATA3 : 2개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / [후면단자] HDMI / Type-C / USB4 40Gbps / USB3.x 10Gbps / USB3.x 5Gbps / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 8개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , 침입감지 헤더 , 온도 센서 / [특징] SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/188/814/074/2ce3b62647944f73aa0d112a6f392f7a.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=74814188&cate=112751
30,ASUS,ASUS TUF Gaming B850M-PLUS II 대원씨티에스,"230,240","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 14+2+1페이즈 / 페이즈당80A / Vcore출력합계 : 1120A / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 11개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/116/119/097/98b6b3a0d5bf41fc9c4ffb3df88fd39f.jpg?shrink=130:130&_v=20260921095715,https://prod.danawa.com/info/?pcode=97119116&cate=112751
31,ASUS,ASUS ROG STRIX X870-I GAMING WIFI 인텍앤컴퍼니,"520,000","AMD(소켓AM5) / AMD X870 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-iTX (17.0x17.0cm) / 전원부 : 10+2+1페이즈 / 110A / Vcore출력합계 : 1100 / 메모리 8600MHz (PC5-68800) / 2개 / 메모리 용량 : 최대 128GB / EXPO / 확장슬롯 PCIe버전 : PCIe5.0 / PCIex16 : 1개 / 저장장치 SATA3 : 2개 / M.2 : 2개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / 후면단자 HDMI / Type-C / USB4 40Gbps / USB3.x 10Gbps / USB3.x 5Gbps / RJ-45 / BIOS플래시백 / 클리어CMOS / USB A타입 : 7개 / USB C타입 : 3개 / 랜/오디오 유선랜 칩셋 : Intel / 2.5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : ESS SABRE9260Q / 내부I/O USB/팬 헤더 : USB3.0 헤더 , USB3.1 Type C 헤더 , ARGB 5V 3핀 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 1개 / I/O 헤더 : 온도 센서 / 특징 SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI / 추가 구성품: ROG STRIX HIVE II (USB 타입A 10Gbps + 타입C 10Gbps, 헤드폰단자, 파워버튼, 볼륨노브 및 디버그LED) / ROG FPS 카드(SATA 6Gbps x2, USB 2.0 헤더 x2) 닫기",https://img.danuri.io/catalog-image/700/930/122/318595297f1a442f9f706d25ffc42505.jpeg?shrink=130:130&_v=20260921124658,https://prod.danawa.com/info/?pcode=122930700&cate=112751
32,ASUS,ASUS ROG STRIX X870E-E GAMING WIFI7 NEO STCOM,"910,980","AMD(소켓AM5) / AMD X870E / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 18+2+2페이즈 / 110A / Vcore출력합계 : 1980 / 메모리 9600MHz (PC5-76800) / 4개 / 메모리 용량 : 최대 256GB / XMP / EXPO / 확장슬롯 PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / 저장장치 SATA3 : 4개 / M.2 : 5개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / 후면단자 HDMI / Type-C / USB4 40Gbps / USB3.x 10Gbps / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 9개 / USB C타입 : 4개 / 랜/오디오 유선랜 칩셋 : Realtek / 5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : SupremeFX ALC4080 / 7.1채널(8ch) / 내부I/O USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 5개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , 온도 센서 / 특징 SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/807/684/122/0cbebf9a3c5646a8bbc03cdb8c218878.jpeg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=122684807&cate=112751
33,ASUS,ASUS ROG CROSSHAIR X870E EXTREME STCOM,"1,473,290","AMD(소켓AM5) / AMD X870E / DDR5 / VGA 연결 : PCIe5.0 x16 / E-ATX (30.5x27.7cm) / 전원부 : 20+2+2페이즈 / 페이즈당110A / Vcore출력합계 : 2200A / [메모리] 8200MHz (PC5-65600) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 / PCIex16 : 2개 (동시사용시 at x8) / [저장장치] M.2 : 5개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , DIMM.2 , PCIe 레인공유 / [후면단자] HDMI / Type-C / USB4 40Gbps / USB3.x 10Gbps / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 8개 / USB C타입 : 4개 / [랜/오디오] 유선랜 칩셋 : Marvell, Realtek / 10Gbps, 5Gbps / RJ-45 : 2개 / 듀얼LAN / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC4082 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , USB3.1 Type C 헤더 , ARGB 5V 3핀 헤더 , ARGB 6핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , 온도 센서 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LCD(커스텀) / UEFI 닫기",https://img.danuri.io/catalog-image/986/018/093/254182470ecc495786630ed54331804a.jpg?shrink=130:130&_v=20260921140458,https://prod.danawa.com/info/?pcode=93018986&cate=112751
34,ASUS,ASUS B850M MAX GAMING WIFI 인텍앤컴퍼니,"180,030","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 8+2+1페이즈 / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x1) : 3개 / [저장장치] M.2 : 3개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 8개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 4개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 , S/PDIF OUT 헤더 / [특징] 전원부 방열판 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/218/188/103/554bcaddbdad4c509527af2b5d877847.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=103188218&cate=112751
35,ASUS,ASUS ROG STRIX X870E-A GAMING WIFI7 NEO STCOM,"652,300","AMD(소켓AM5) / AMD X870E / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 18+2+2페이즈 / 110A / Vcore출력합계 : 1980 / 메모리 9600MHz (PC5-76800) / 4개 / 메모리 용량 : 최대 256GB / XMP / EXPO / 확장슬롯 PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / 저장장치 SATA3 : 4개 / M.2 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , PCIe 레인공유 / 후면단자 HDMI / Type-C / USB4 40Gbps / USB3.x 10Gbps / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 9개 / USB C타입 : 3개 / 랜/오디오 유선랜 칩셋 : Realtek / 5Gbps / RJ-45 : 1개 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : SupremeFX ALC4080 / 7.1채널(8ch) / 내부I/O USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 5개 / I/O 헤더 : 디버그LED , 프론트오디오AAFP 헤더 , 온도 센서 / 특징 SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/913/676/122/7996ec51682f416baac0c17c4f8167dc.jpeg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=122676913&cate=112751
36,ASUS,ASUS TUF Gaming B850M-PLUS II STCOM,"230,890","AMD(소켓AM5) / AMD B850 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 14+2+1페이즈 / 80A / Vcore출력합계 : 1120 / [메모리] 8000MHz (PC5-64000) / 4개 / 메모리 용량 : 최대 256GB / EXPO / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] SATA3 : 4개 / M.2 : 3개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 20Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / BIOS플래시백 / USB A타입 : 11개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / 오디오 칩셋 : Realtek ALC1220P / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/578/988/095/24f95538e6564d378d9be9a5411fd41a.jpg?shrink=130:130&_v=20260921095748,https://prod.danawa.com/info/?pcode=95988578&cate=112751
